,Unnamed: 0,RespondentKey,StudyCellId,StudyCellName,Age,AgeRecode,IncomeRecode,HispanicRecode,RaceRecoder1,State,Income,Cell,StudyTicketId,Gender,Education,nweight,InternalName,TicketIdent,Weight
1241,1297,X2DF471443627AP0TN28,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),58.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,539170,1.0,5.0,0.784411227,YogurtPilotPOPSandTLMAugust2014,6D847CB0-C8AF-454E-82B7-21BCB26D4581,0.784411227290148
1242,1298,P3UN471461989E0EOE16,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,1.0,2.0,1.0,49.0,1.0,4.0,539237,2.0,4.0,0.957119411,YogurtPilotPOPSandTLMAugust2014,6709A82B-C042-47F4-9B0F-96350560E1AD,0.957119410570825
1243,1299,WRFC471473667GAKS4E2,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),55.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,539293,2.0,2.0,0.998118362,YogurtPilotPOPSandTLMAugust2014,38AACCEA-9AFB-4DDB-A07F-1423E720E6A5,0.9981183622579252
1244,1300,QPN9471493855IODOJ5R,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),34.0,2.0,7.0,1.0,1.0,38.0,9.0,4.0,539418,2.0,4.0,1.095232544,YogurtPilotPOPSandTLMAugust2014,11211652-8EE1-49E8-9FEA-34A85B6D5EAB,1.09523254368971
1245,1301,4Z9O471492729I83N7X5,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),33.0,2.0,4.0,2.0,0.0,36.0,4.0,4.0,539405,2.0,2.0,0.657263142,YogurtPilotPOPSandTLMAugust2014,CBDB2990-FA90-4616-A71C-FFD4705947C4,0.657263141762823
1246,1302,WG8Q471489141II6QXYR,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),67.0,6.0,2.0,2.0,1.0,26.0,2.0,4.0,539390,2.0,4.0,1.0906848690000002,YogurtPilotPOPSandTLMAugust2014,DB866BB3-04FD-467A-9091-DF7A28FA7B45,1.09068486852797
1247,1304,9HIZ471537063JGWELI1,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),61.0,5.0,1.0,2.0,1.0,15.0,1.0,4.0,539641,2.0,2.0,0.85578399,YogurtPilotPOPSandTLMAugust2014,6ABD8DAD-3130-47FA-842E-D4C2D3AE593B,0.855783989517325
1248,1305,VNBS471525234YRHSV0N,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,1.0,2.0,1.0,40.0,1.0,4.0,539677,1.0,5.0,0.976986338,YogurtPilotPOPSandTLMAugust2014,FB6D4794-77FD-44AF-B32F-6A12AB27E150,0.976986337686997
1249,1306,DL1J471495693LT6L26R,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),74.0,6.0,1.0,2.0,1.0,10.0,1.0,4.0,539436,2.0,2.0,0.935150262,YogurtPilotPOPSandTLMAugust2014,11CEF00F-8570-4DE8-8F73-B95D9FBE8326,0.9351502621227671
1250,1307,6WD4471560123HUJMHS3,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),32.0,2.0,2.0,1.0,1.0,33.0,2.0,4.0,539750,2.0,5.0,1.151605576,YogurtPilotPOPSandTLMAugust2014,E1786A7C-F43C-4E4A-9970-A3E98BFBA047,1.15160557604149
1251,1308,1LFA471568411HR7RELH,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),65.0,6.0,4.0,2.0,1.0,10.0,4.0,4.0,539812,2.0,4.0,0.839728082,YogurtPilotPOPSandTLMAugust2014,F771A15D-7385-47C2-9762-157928A68592,0.8397280823736659
1252,1309,DNST471580720F2ULF60,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),43.0,3.0,3.0,2.0,1.0,18.0,3.0,4.0,539895,2.0,5.0,1.304040131,YogurtPilotPOPSandTLMAugust2014,4E368B6F-E8F8-4EEE-A4BE-5894821ACBA5,1.3040401309193799
1253,1310,EPL0471587442ZUIXOOA,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),55.0,5.0,4.0,2.0,1.0,33.0,4.0,4.0,539936,2.0,6.0,0.7684602970000001,YogurtPilotPOPSandTLMAugust2014,F0D97AE9-C1B0-405F-97EB-C3F5CA55151A,0.76846029729191
1254,1311,KLO1471589549JI7KM6V,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),29.0,2.0,2.0,2.0,1.0,10.0,2.0,4.0,539964,2.0,2.0,0.955920172,YogurtPilotPOPSandTLMAugust2014,684C23EA-BC60-4DBD-A94B-AE664D71869C,0.9559201724647829
1255,1312,1GQA471595223FKACX6C,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),65.0,6.0,1.0,2.0,1.0,43.0,1.0,4.0,539992,2.0,2.0,0.935150262,YogurtPilotPOPSandTLMAugust2014,3BA09FC7-3C17-48D1-910F-777AE22B1B85,0.9351502621227671
1256,1313,ELZ6471606247VDZWOXS,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),58.0,5.0,2.0,2.0,1.0,39.0,2.0,4.0,540063,1.0,6.0,1.018836305,YogurtPilotPOPSandTLMAugust2014,DED091EA-0561-47DB-AF2E-7C3F94FF1D13,1.01883630459332
1257,1314,TJI5471579899J4MW4G4,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),34.0,2.0,1.0,2.0,1.0,34.0,1.0,4.0,539963,2.0,4.0,0.819603375,YogurtPilotPOPSandTLMAugust2014,128771DC-68AA-4FAD-A7A2-0799C7F35783,0.8196033754968691
1258,1315,Q0NE471597042TI3V43U,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),64.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0,540049,2.0,6.0,0.7684602970000001,YogurtPilotPOPSandTLMAugust2014,4EF79BE3-8E50-4E5C-A50C-9055170925ED,0.76846029729191
1259,1316,85JZ471632721HYTDQOL,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),59.0,5.0,7.0,2.0,1.0,10.0,9.0,4.0,540272,1.0,5.0,0.968962552,YogurtPilotPOPSandTLMAugust2014,269286D0-C4FA-4725-B0A9-667CA9405CAF,0.9689625516739949
1260,1317,W4XL471638154QPK22T1,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),28.0,2.0,3.0,2.0,1.0,39.0,3.0,4.0,540319,2.0,6.0,1.013984095,YogurtPilotPOPSandTLMAugust2014,CE32802E-8528-4B68-BA10-40D1C87D89EF,1.01398409520725
1261,1318,TQWH471648362UT12CTA,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),56.0,5.0,1.0,2.0,1.0,3.0,1.0,4.0,540384,2.0,4.0,0.85578399,YogurtPilotPOPSandTLMAugust2014,A687AD0F-FAAC-48A3-8329-B4394713A4A3,0.855783989517325
1262,1319,SVRS471633236Q5P2EPZ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),59.0,5.0,2.0,1.0,1.0,19.0,2.0,4.0,540287,1.0,4.0,1.227401203,YogurtPilotPOPSandTLMAugust2014,061B6498-174D-4E19-BC3D-DAA02D8421BD,1.2274012027781498
1263,1321,H0GQ471674228W12AQOW,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),57.0,5.0,1.0,2.0,1.0,39.0,1.0,4.0,540557,2.0,3.0,0.85578399,YogurtPilotPOPSandTLMAugust2014,94102542-1A37-4A89-83E1-AB25595D501C,0.855783989517325
1264,1322,QAFS471661490MEVF8FR,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),51.0,4.0,7.0,2.0,1.0,44.0,9.0,4.0,540471,2.0,2.0,1.061662782,YogurtPilotPOPSandTLMAugust2014,7E8BBD50-C35E-4802-8935-A35733ABCAC8,1.06166278208835
1265,1323,90VQ471684181IPJE2ZR,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),57.0,5.0,5.0,2.0,1.0,5.0,5.0,4.0,540627,1.0,4.0,1.046911623,YogurtPilotPOPSandTLMAugust2014,9838569C-6544-44DE-96BE-277677225856,1.04691162318861
1266,1324,GKET471675780C75Q3KZ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),28.0,2.0,1.0,2.0,1.0,36.0,1.0,4.0,540600,1.0,4.0,0.836615882,YogurtPilotPOPSandTLMAugust2014,64778D27-3D01-47FF-9A64-3D35D38934A6,0.8366158823432759
1267,1325,YW39471689427VTJMRHS,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),63.0,5.0,2.0,2.0,1.0,23.0,2.0,4.0,540655,2.0,4.0,0.998118362,YogurtPilotPOPSandTLMAugust2014,9C6070EA-6B7D-4D4F-836E-68607776BE4A,0.9981183622579252
1268,1326,9Z7X471702425S8ONH52,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),74.0,6.0,4.0,2.0,1.0,44.0,4.0,4.0,540740,1.0,5.0,0.857158318,YogurtPilotPOPSandTLMAugust2014,5E0308FE-1DEA-4588-BCB7-A3C9B2FB95CF,0.8571583177504308
1269,1327,5CLO471707955T9P4V7D,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),38.0,3.0,1.0,2.0,1.0,49.0,1.0,4.0,540781,1.0,2.0,1.075934711,YogurtPilotPOPSandTLMAugust2014,5F2E5735-4EA7-4225-8814-CE0B578D7279,1.0759347113005502
1270,1328,ZN8X471717462RINATNR,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),57.0,5.0,4.0,2.0,1.0,21.0,4.0,4.0,540866,2.0,2.0,0.7684602970000001,YogurtPilotPOPSandTLMAugust2014,760F399E-7EBA-4CE2-8D5C-CFABED2A2AB4,0.76846029729191
1271,1329,LARP471710180ZWOUWAD,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),59.0,5.0,4.0,2.0,1.0,11.0,4.0,4.0,540800,2.0,4.0,0.7684602970000001,YogurtPilotPOPSandTLMAugust2014,8876879C-BB88-4789-A5B3-333E9212B3D0,0.76846029729191
1272,1331,94XS471762945XZLPQUY,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),24.0,1.0,1.0,2.0,1.0,17.0,1.0,4.0,541140,2.0,5.0,0.8221859029999999,YogurtPilotPOPSandTLMAugust2014,09B8D974-48B4-487B-B3C6-07AA1AD8DC6A,0.822185903028402
1273,1332,ECYF471766436JPVEFES,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),28.0,2.0,1.0,1.0,0.0,40.0,1.0,4.0,541158,1.0,4.0,0.900091168,YogurtPilotPOPSandTLMAugust2014,D7661E94-CF47-4928-9D2F-3ABEBB1F1C1C,0.9000911682061009
1274,1333,J8NB471765693OPE6OD4,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,3.0,2.0,1.0,15.0,3.0,4.0,541155,2.0,2.0,1.184114034,YogurtPilotPOPSandTLMAugust2014,F964146B-FEC1-47DC-B159-7F962CBDC3FA,1.1841140343579
1275,1336,8RJ1471786068AJI1YVL,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),59.0,5.0,3.0,2.0,1.0,33.0,3.0,4.0,541288,2.0,2.0,1.058745462,YogurtPilotPOPSandTLMAugust2014,3085A5F2-49E2-4F36-A2B7-E3E998B24DE7,1.05874546182477
1276,1337,BQXX471805753LG852R4,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),28.0,2.0,5.0,2.0,0.0,31.0,5.0,4.0,541403,2.0,5.0,0.877213888,YogurtPilotPOPSandTLMAugust2014,81A4662B-2261-4CC2-9FA3-DBAEB15D6D29,0.877213888156707
1277,1338,RNIQ471799812VIQV9Z8,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),51.0,4.0,6.0,2.0,1.0,44.0,7.0,4.0,541367,2.0,5.0,1.061662782,YogurtPilotPOPSandTLMAugust2014,9398E8FC-21CC-4C26-9AB5-8EBC3B6F85EF,1.06166278208835
1278,1339,GPY5471818424YT6SV6C,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),31.0,2.0,5.0,2.0,0.0,14.0,5.0,4.0,541456,1.0,5.0,0.8954222159999999,YogurtPilotPOPSandTLMAugust2014,2961427D-D864-4B23-8F88-5F4AD30511D6,0.895422216384957
1279,1340,HAF3471826482H11H869,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),57.0,5.0,2.0,2.0,1.0,49.0,2.0,4.0,541502,1.0,5.0,1.018836305,YogurtPilotPOPSandTLMAugust2014,2ED231C4-5030-4CC9-85C9-7A83012F6B74,1.01883630459332
1280,1341,FTSZ471833942UIPE1IW,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),44.0,3.0,1.0,2.0,1.0,34.0,1.0,4.0,541565,2.0,2.0,1.054055678,YogurtPilotPOPSandTLMAugust2014,83D5E771-F104-400A-89C2-8538E8390029,1.05405567812822
1281,1342,ZNHU471847191UXM7ZZF,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),22.0,1.0,2.0,2.0,0.0,47.0,2.0,4.0,541607,1.0,4.0,0.874155197,YogurtPilotPOPSandTLMAugust2014,99C02DE3-BD04-493F-98F3-06FA58C15152,0.874155196830336
1282,1343,4S1N471845181CESLI18,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),31.0,2.0,5.0,2.0,1.0,5.0,5.0,4.0,541591,2.0,5.0,0.982261758,YogurtPilotPOPSandTLMAugust2014,0F4F35C2-7BF1-4D75-9CB6-A8064C4108F3,0.9822617577347859
1283,1344,YJ95471839745G9Z493H,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),50.0,4.0,2.0,2.0,1.0,39.0,2.0,4.0,541711,1.0,5.0,1.139479139,YogurtPilotPOPSandTLMAugust2014,CA9ABD82-6379-438E-926C-BE48ED7C824B,1.1394791387374699
1284,1345,C8QC471854841T7AXFX4,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),37.0,3.0,2.0,2.0,1.0,47.0,2.0,4.0,541718,2.0,5.0,1.229366686,YogurtPilotPOPSandTLMAugust2014,055E28D8-8051-4AA5-8BD0-97B8D34BF271,1.22936668606688
1285,1346,UMEM471902530MXI7S6H,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),66.0,6.0,1.0,2.0,1.0,34.0,1.0,4.0,541926,2.0,2.0,0.935150262,YogurtPilotPOPSandTLMAugust2014,7CA861A8-5B87-4691-88FC-2422CE5F9EFD,0.9351502621227671
1286,1347,PYCE471810453BFFXHB9,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),43.0,3.0,3.0,2.0,1.0,14.0,3.0,4.0,542004,2.0,6.0,1.304040131,YogurtPilotPOPSandTLMAugust2014,0B8FADE8-97C3-4CF8-B64A-91BD2EB08741,1.3040401309193799
1287,1348,2JIH471918794OKD7SSA,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),32.0,2.0,3.0,1.0,1.0,44.0,3.0,4.0,542027,2.0,5.0,1.221555703,YogurtPilotPOPSandTLMAugust2014,4EAC60D0-0BAF-40C8-AED2-2683B97BB208,1.2215557027603898
1288,1349,B4UF471909179L4KX3KY,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),56.0,5.0,1.0,2.0,1.0,36.0,1.0,4.0,542011,2.0,2.0,0.85578399,YogurtPilotPOPSandTLMAugust2014,A46C63A4-C88E-4C34-B51E-795F4ED4143C,0.855783989517325
1289,1350,ZRLV471853648OKDMCA4,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),64.0,5.0,1.0,2.0,1.0,10.0,1.0,4.0,541665,2.0,4.0,0.85578399,YogurtPilotPOPSandTLMAugust2014,2BD789F9-91E1-4948-B612-70F815ADD4C1,0.855783989517325
1290,1351,50HZ471919104LSVU3ZZ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),57.0,5.0,2.0,2.0,1.0,7.0,2.0,4.0,542033,2.0,4.0,0.998118362,YogurtPilotPOPSandTLMAugust2014,76BEE663-3C54-4814-8B93-3B3A63E8295E,0.9981183622579252
1291,1352,IKZR471924173DSFSPAR,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),27.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,542062,2.0,5.0,0.955920172,YogurtPilotPOPSandTLMAugust2014,367531CD-D15D-4A24-A28F-7F3AE557813A,0.9559201724647829
1292,1353,FTNH471937081FQAQREI,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),49.0,4.0,1.0,2.0,1.0,39.0,1.0,4.0,542167,2.0,1.0,0.957119411,YogurtPilotPOPSandTLMAugust2014,3036529F-AFC7-494B-9015-23B6FEB15790,0.957119410570825
1293,1354,D3MY471182659M9SA5MF,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,1.0,2.0,1.0,47.0,1.0,4.0,542163,2.0,1.0,0.957119411,YogurtPilotPOPSandTLMAugust2014,59607798-FFAD-4D23-ACA7-AEE2F8EF12F3,0.957119410570825
1294,1355,K665471978139H1CTWKF,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),29.0,2.0,3.0,2.0,1.0,18.0,3.0,4.0,542360,2.0,4.0,1.013984095,YogurtPilotPOPSandTLMAugust2014,F8BF3638-3926-43F6-B8C4-FFA7302EC4B8,1.01398409520725
1295,1356,0FJJ471988141FN80VOX,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),52.0,4.0,4.0,2.0,1.0,6.0,4.0,4.0,542421,2.0,2.0,0.859455512,YogurtPilotPOPSandTLMAugust2014,E83F5526-3A2F-4251-A84E-5B36D9DCFAB9,0.8594555119054641
1296,1357,K9XC471984249DN8GCAZ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),49.0,4.0,4.0,2.0,1.0,31.0,4.0,4.0,542392,1.0,4.0,0.87729523,YogurtPilotPOPSandTLMAugust2014,C454C8FB-3F91-442A-BFE8-C236DC2F4E86,0.877295229526942
1297,1358,YMR4471996471QY61WO2,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),63.0,5.0,1.0,2.0,1.0,5.0,1.0,4.0,542456,1.0,4.0,0.873547497,YogurtPilotPOPSandTLMAugust2014,897B12BE-5CE1-4A33-B135-3F71BDF65043,0.873547497350467
1298,1359,XQ23471992788UR9PX7Q,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),66.0,6.0,3.0,2.0,1.0,5.0,3.0,4.0,542441,2.0,5.0,1.156934587,YogurtPilotPOPSandTLMAugust2014,B23AA930-9742-4951-8D4D-A2A693A91F29,1.1569345866182301
1299,1360,7PES472030892FYPHH00,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,2.0,2.0,0.0,14.0,2.0,4.0,542601,2.0,5.0,0.996924513,YogurtPilotPOPSandTLMAugust2014,CEE50ACE-6A0B-465A-9A30-88805D4D2793,0.9969245130039219
1300,1361,FD50472034287TK042OH,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),62.0,5.0,4.0,1.0,1.0,36.0,4.0,4.0,542608,1.0,6.0,0.944987217,YogurtPilotPOPSandTLMAugust2014,F0360844-9667-40D3-9148-E0D99A88C4F0,0.944987216796245
1301,1362,HEHI472036635VBVPHJV,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),67.0,6.0,3.0,2.0,1.0,39.0,3.0,4.0,542630,1.0,6.0,1.180949077,YogurtPilotPOPSandTLMAugust2014,C18DBAA7-E064-45AD-AA8E-24CDC79AD96B,1.18094907724152
1302,1363,2CPV472052273M93GX21,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),20.0,1.0,1.0,2.0,1.0,41.0,1.0,4.0,542715,2.0,4.0,0.8221859029999999,YogurtPilotPOPSandTLMAugust2014,133EAE38-2DAC-42A4-B2D2-3955D7C1CAC7,0.822185903028402
1303,1364,YM4O472066844DC7IP3Y,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,3.0,2.0,1.0,48.0,3.0,4.0,542783,1.0,4.0,1.208692689,YogurtPilotPOPSandTLMAugust2014,F1A19683-43CE-4226-BA10-B0DE1D920FE7,1.2086926887640401
1304,1365,SCWM472069988RB49Z1D,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),38.0,3.0,4.0,2.0,1.0,30.0,4.0,4.0,542813,2.0,5.0,0.94650046,YogurtPilotPOPSandTLMAugust2014,33D8A261-3129-4341-B863-3E4197F21CA4,0.946500460044232
1305,1366,473B472077814W0M2XS2,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),50.0,4.0,3.0,2.0,1.0,14.0,3.0,4.0,542835,2.0,2.0,1.184114034,YogurtPilotPOPSandTLMAugust2014,4CF5AB6C-1714-489A-A22B-04C179780824,1.1841140343579
1306,1367,QIX8472082475MPMSMJZ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),80.0,6.0,2.0,2.0,1.0,5.0,2.0,4.0,542853,2.0,5.0,1.0906848690000002,YogurtPilotPOPSandTLMAugust2014,DA9EC02C-D719-46D3-A5DE-98367CC7A08F,1.09068486852797
1307,1368,K1LT472117832Z8WARXB,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),32.0,2.0,5.0,2.0,1.0,10.0,5.0,4.0,543018,2.0,5.0,0.982261758,YogurtPilotPOPSandTLMAugust2014,2F3ADEB3-E149-4BDA-AB0C-6A318BFFC5E6,0.9822617577347859
1308,1369,3V7C471262245AWZOXX7,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),53.0,4.0,2.0,1.0,1.0,44.0,2.0,4.0,543159,2.0,1.0,1.344826148,YogurtPilotPOPSandTLMAugust2014,ABDA97E5-3691-437A-B035-64C5DAFCC836,1.34482614774824
1309,1370,BFOF472142873SPWC68C,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),60.0,5.0,3.0,2.0,1.0,14.0,3.0,4.0,543131,2.0,5.0,1.058745462,YogurtPilotPOPSandTLMAugust2014,00FBFA4A-7906-4DC8-A028-27E4719B6C86,1.05874546182477
1310,1371,IUV1472207761IG6Q4ZM,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),67.0,6.0,2.0,2.0,1.0,31.0,2.0,4.0,543481,2.0,5.0,1.0906848690000002,YogurtPilotPOPSandTLMAugust2014,E06F7565-8A2B-408B-8277-D9FC4F1F40BA,1.09068486852797
1311,1372,J5TB472223267R4BFNZV,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),62.0,5.0,3.0,2.0,0.0,3.0,3.0,4.0,543574,1.0,4.0,0.965144169,YogurtPilotPOPSandTLMAugust2014,FA53990F-5820-445B-8E8B-826C03DF5D16,0.9651441691071321
1312,1373,OPEM472507479G8H1FKF,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),34.0,2.0,2.0,2.0,1.0,39.0,2.0,4.0,543613,1.0,3.0,0.975762207,YogurtPilotPOPSandTLMAugust2014,4AE9B169-17E5-44FA-A9F6-593B10D6B919,0.975762206996201
1313,1374,VQNR472516587HIMIQTV,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),24.0,1.0,3.0,2.0,1.0,33.0,3.0,4.0,543698,1.0,5.0,1.038292692,YogurtPilotPOPSandTLMAugust2014,80AAE2DA-2C20-45F1-983B-EB092D50CAFF,1.0382926924474398
1314,1375,MY0L472520005P4FKI6Y,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),59.0,5.0,2.0,2.0,1.0,33.0,2.0,4.0,543718,2.0,6.0,0.998118362,YogurtPilotPOPSandTLMAugust2014,71C37CE3-8BC7-425A-9F93-53BAE7E60595,0.9981183622579252
1315,1376,JXUX472525440LBTS64Y,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),39.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,543747,2.0,2.0,1.304040131,YogurtPilotPOPSandTLMAugust2014,56B61BA9-F488-424D-956A-E845B824266F,1.3040401309193799
1316,1377,TO8J472526709IZNTFLO,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),56.0,5.0,1.0,2.0,1.0,5.0,1.0,4.0,543759,1.0,2.0,0.873547497,YogurtPilotPOPSandTLMAugust2014,0C0ADF4A-BAB2-42C3-8D55-7CDDCCC3DF7B,0.873547497350467
1317,1378,J0AL472561460WRJBJI2,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),21.0,1.0,1.0,2.0,1.0,14.0,1.0,4.0,543907,1.0,2.0,0.839252015,YogurtPilotPOPSandTLMAugust2014,F4479EFD-3109-472C-9563-BEA182A70680,0.8392520153974621
1318,1379,W4OL472543839JA0MAF8,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),53.0,4.0,2.0,2.0,1.0,50.0,2.0,4.0,543831,1.0,3.0,1.139479139,YogurtPilotPOPSandTLMAugust2014,1AD47795-2116-4D5D-8668-7D645458BC00,1.1394791387374699
1319,1380,IOMU472085663UCRG07D,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),23.0,1.0,4.0,2.0,0.0,23.0,4.0,4.0,543905,2.0,4.0,0.659334144,YogurtPilotPOPSandTLMAugust2014,E79569C3-4CAD-4B6A-AA4A-8B970DB28FFE,0.6593341436764439
1320,1381,MIDC472560153GPOF3S2,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),55.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,543906,1.0,5.0,0.784411227,YogurtPilotPOPSandTLMAugust2014,DF14D5BE-C933-4035-B269-632E130828CF,0.784411227290148
1321,1382,V5FK472584452QE3S67V,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),46.0,4.0,3.0,2.0,1.0,10.0,3.0,4.0,544030,2.0,2.0,1.184114034,YogurtPilotPOPSandTLMAugust2014,7B672B90-3711-4C55-BEEA-304C5EF0AC94,1.1841140343579
1322,1383,E9IK472598330D2PPFD6,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),34.0,2.0,6.0,2.0,1.0,39.0,7.0,4.0,544078,1.0,6.0,0.927997004,YogurtPilotPOPSandTLMAugust2014,3FB990D1-11C5-45E3-8124-68D482482AF2,0.927997003694807
1323,1384,W8T9472600758VQZ2WBF,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),56.0,5.0,4.0,2.0,0.0,26.0,4.0,4.0,544089,1.0,5.0,0.70052246,YogurtPilotPOPSandTLMAugust2014,A8E8D383-877C-4486-B95B-6DC6CD9AC878,0.7005224597074791
1324,1385,TRF4472603277NGLHV2L,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),54.0,4.0,3.0,2.0,1.0,26.0,3.0,4.0,544100,1.0,3.0,1.208692689,YogurtPilotPOPSandTLMAugust2014,1294BEE4-1DBA-498D-B7D2-51141367E607,1.2086926887640401
1325,1386,5ZPB472610582IAB2FZK,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),49.0,4.0,4.0,2.0,1.0,38.0,4.0,4.0,544117,2.0,4.0,0.859455512,YogurtPilotPOPSandTLMAugust2014,0C8F2D54-AD65-48D5-9FE6-BEE49EC24A8E,0.8594555119054641
1326,1387,AT78472613715ZI5WIHJ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),23.0,1.0,1.0,2.0,1.0,14.0,1.0,4.0,544126,2.0,5.0,0.8221859029999999,YogurtPilotPOPSandTLMAugust2014,07A4F592-A92B-46A8-A8E6-8227F8411174,0.822185903028402
1327,1388,QA86472624553FX8H5SQ,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),26.0,2.0,3.0,2.0,1.0,22.0,3.0,4.0,544170,2.0,5.0,1.013984095,YogurtPilotPOPSandTLMAugust2014,EFD3A520-7C88-4837-B2F6-277766A8862B,1.01398409520725
1328,1389,H6U9472628439ZULH67I,2813,TLM Yellow Circle Classic Machine (Generic Grocery Store),26.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,544193,1.0,2.0,0.924340054,YogurtPilotPOPSandTLMAugust2014,538879C3-DFF0-444E-A9E7-1A700A72D7BF,0.924340053717857
