,RespondentKey,AgeRecode,IncomeRecode,HispanicRecode,RaceRecoder1,StudyTicketId,Gender,nweight
600,4W2R471019026E3EIVGS,5.0,3.0,2.0,1.0,536470,2.0,1.080934474
601,0W1X471033282BQVJ5LP,5.0,2.0,1.0,0.0,536601,2.0,0.973012784
602,MKNJ471027207XMDHUK1,5.0,1.0,2.0,1.0,536541,2.0,1.098253562
603,DBM5471021890THK7M36,2.0,7.0,2.0,1.0,536489,2.0,1.329118051
604,21RF471049296JQEKTBL,5.0,4.0,2.0,1.0,536724,2.0,0.952788421
605,1KIA471060266HR7GR1C,2.0,2.0,2.0,1.0,536827,2.0,1.184149801
606,3YS5471084052OMM2VIC,6.0,1.0,2.0,1.0,536988,1.0,1.016089936
607,11LA471089260LSLVGGK,5.0,2.0,2.0,1.0,537041,2.0,0.960776088
608,6AM0471097337T6AGDRQ,4.0,1.0,2.0,1.0,537105,2.0,0.90952676
609,646O471120583LU9MIVX,4.0,4.0,2.0,1.0,537288,1.0,0.761418052
610,TZ69471132410YAMJ5KC,4.0,4.0,2.0,1.0,537330,1.0,0.761418052
611,NH22471120117R8QYFDA,1.0,3.0,1.0,1.0,537305,2.0,1.07581486
612,1C04471145380W5HU4FT,5.0,2.0,2.0,1.0,537405,2.0,0.960776088
613,Z49U471145568OPUQC1F,5.0,3.0,2.0,1.0,537416,1.0,1.043069403
614,X5U4471169895CARTM20,5.0,4.0,2.0,1.0,537565,2.0,0.952788421
615,VKIF471178975X4GZZ95,3.0,3.0,2.0,1.0,537641,1.0,0.87652891
616,86WQ471187588NXKCPPE,4.0,1.0,2.0,1.0,537648,2.0,0.90952676
617,4NQJ471201552SZ5H4PQ,4.0,3.0,2.0,1.0,537782,2.0,0.89518383
618,WN7I471238172DTDL40N,2.0,4.0,2.0,0.0,537946,2.0,1.257811368
619,7T5Y471240266GGUP3VD,3.0,1.0,1.0,1.0,537959,2.0,0.8726044740000001
620,IEEK471244822HDATAYJ,4.0,2.0,2.0,1.0,537981,2.0,0.795673779
621,D31W471252125VXGFPXR,5.0,2.0,2.0,1.0,538008,1.0,0.927120158
622,3BSI471243483JOSPT4D,3.0,2.0,2.0,1.0,537976,1.0,0.77909257
623,KJ4I471283261RKAQ5RN,4.0,2.0,2.0,1.0,538139,2.0,0.795673779
624,7AGL471289501HZTAG66,2.0,3.0,2.0,0.0,538174,1.0,1.3769946430000002
625,3179471300020DWPNU8I,5.0,2.0,2.0,1.0,538245,2.0,0.960776088
626,BZ8E471309044D8BKEC0,6.0,2.0,2.0,1.0,538308,2.0,0.921165952
627,BRW9471327164YFG0Q2H,6.0,1.0,2.0,1.0,538429,1.0,1.016089936
628,JNS1471331907ETJKNGY,4.0,2.0,2.0,1.0,538458,2.0,0.795673779
629,J68J471331101IH39UDH,5.0,3.0,2.0,1.0,538451,2.0,1.080934474
630,D3TQ471335144T4DIYG6,4.0,2.0,2.0,1.0,538482,1.0,0.767801373
631,GOZA471341551MH3OHAR,4.0,6.0,2.0,1.0,538525,2.0,0.893083275
632,PSC2471339834IPVC2SS,4.0,7.0,2.0,1.0,538517,2.0,0.893083275
633,HLQ1471354962LLMSFTD,5.0,1.0,2.0,1.0,538617,2.0,1.098253562
634,LYH3471365872G6LOVV1,5.0,1.0,2.0,1.0,538680,2.0,1.098253562
635,J91I471367666RQOIBSW,5.0,3.0,2.0,1.0,538694,1.0,1.043069403
636,AXCG471380714YQWPVCN,4.0,1.0,2.0,1.0,538762,2.0,0.90952676
637,G94C471393399TFYW7PS,4.0,6.0,2.0,1.0,538847,2.0,0.893083275
638,L2A3471396705CRLW74X,6.0,2.0,2.0,1.0,538869,2.0,0.921165952
639,YXKH471395709NKX5RN2,5.0,3.0,2.0,1.0,538865,2.0,1.080934474
640,GQQ8471421095EUG64LZ,6.0,5.0,2.0,1.0,539013,1.0,1.3025692
641,M9AG471427463OJ36MZB,3.0,1.0,2.0,1.0,539043,2.0,0.922902153
642,19VP471398967JU9OATA,4.0,5.0,2.0,1.0,539068,1.0,1.125117744
643,3VJN471431611UCP0E5N,3.0,3.0,2.0,0.0,539086,1.0,0.938859984
644,3DM4471438188GVWOCN0,1.0,1.0,2.0,1.0,539124,2.0,1.156056381
645,GLCT471448146K7DG2FV,5.0,1.0,2.0,1.0,539175,2.0,1.098253562
646,2YE5471455782NKEKJPF,6.0,2.0,2.0,1.0,539215,2.0,0.921165952
647,AU38471468123KTX6EG3,4.0,2.0,2.0,1.0,539265,2.0,0.795673779
648,7SMA471494361X6KBU2D,3.0,3.0,2.0,1.0,539416,1.0,0.87652891
649,O6F8471488631WILEOEG,5.0,7.0,2.0,1.0,539380,2.0,1.078398055
650,0JQA471492614TRTIU1A,3.0,5.0,2.0,1.0,539404,2.0,1.18310779
651,AWHZ471483247EIDI63T,6.0,3.0,2.0,1.0,539346,1.0,1.000066541
652,EIER471521758KBX2WRW,4.0,3.0,2.0,1.0,539557,1.0,0.863825592
653,4IQC471528703UOGXQFP,6.0,2.0,2.0,1.0,539586,2.0,0.921165952
654,LOJL471536396TJ9HOSM,5.0,2.0,2.0,1.0,539639,1.0,0.927120158
655,A43N471549476VX3NIQC,2.0,1.0,2.0,1.0,539703,2.0,1.353589825
656,2GIU471565308SSA96F2,6.0,6.0,2.0,1.0,539795,2.0,1.033938691
657,DXSZ471563831FG6EPTJ,3.0,3.0,2.0,1.0,539785,2.0,0.908348298
658,GS25471584686DZ9XNSP,6.0,5.0,2.0,1.0,539917,2.0,1.349854526
659,HIIU471607907NF1UFXO,4.0,2.0,2.0,1.0,540099,1.0,0.767801373
660,Z2V0471545586U06ZQ77,3.0,3.0,2.0,1.0,540083,1.0,0.87652891
661,KJXU471606650GHZNUD2,6.0,4.0,2.0,1.0,540067,2.0,0.913507595
662,W4QP471620111RNOZIYJ,6.0,3.0,2.0,1.0,540156,2.0,1.036370541
663,U406471635603CM8CSQF,5.0,5.0,2.0,1.0,540290,2.0,1.40789827
664,RYNX471642756NEGNF9G,5.0,1.0,2.0,1.0,540343,2.0,1.098253562
665,72ZT471652934AD5MB5B,6.0,1.0,1.0,1.0,540419,1.0,0.960713573
666,GBH1471626877RQDPSVL,4.0,3.0,2.0,1.0,540552,2.0,0.89518383
667,CI4Z471689254ZFI2IOA,4.0,2.0,2.0,1.0,540644,2.0,0.795673779
668,TF2N471702834ZDS8HVB,3.0,1.0,2.0,1.0,540747,2.0,0.922902153
669,7K2F471709366SCG8ISX,2.0,3.0,2.0,1.0,540786,2.0,1.33224417
670,HPUH471706192YSUITHI,5.0,3.0,2.0,0.0,540775,2.0,1.157801085
671,DG4K471721498P1VM07E,5.0,2.0,2.0,1.0,540884,2.0,0.960776088
672,UXPX471731239GSMKTEM,4.0,3.0,2.0,1.0,540944,2.0,0.89518383
673,VKUZ471726587QW4HTNY,1.0,2.0,1.0,1.0,540925,1.0,0.922729052
674,L7OH471727598EM6B4H4,3.0,1.0,2.0,1.0,540932,2.0,0.922902153
675,VJCS471748513WEOCVLQ,4.0,7.0,2.0,1.0,541064,2.0,0.893083275
676,WZUU471757807V0X70RZ,5.0,1.0,2.0,1.0,541104,1.0,1.059781804
677,5DD1471753493X98UQET,4.0,3.0,2.0,1.0,541083,2.0,0.89518383
678,20P3471770918P3TA1S6,5.0,2.0,2.0,1.0,541181,1.0,0.927120158
679,TRCV471782792VTILK1U,5.0,5.0,2.0,1.0,541263,1.0,1.358579676
680,8PS9471775796TB69R8M,5.0,3.0,2.0,1.0,541217,1.0,1.043069403
681,6MUA471802186LFPIDMB,4.0,4.0,2.0,1.0,541379,2.0,0.789058734
682,WPPF471790538MB80LEI,4.0,3.0,2.0,1.0,541314,2.0,0.89518383
683,54SG471756856NY3JV9M,4.0,1.0,2.0,1.0,541103,2.0,0.90952676
684,9T5N471812435SPWB6NS,2.0,4.0,1.0,0.0,541442,2.0,1.189261314
685,L7NS471829939CXXE7OL,5.0,4.0,2.0,1.0,541524,1.0,0.919412298
686,IOSM471822234ZB89JUN,6.0,1.0,2.0,1.0,541480,2.0,1.052975611
687,GLCQ471838945UN01MDG,5.0,1.0,2.0,1.0,541556,2.0,1.098253562
688,W928471848730HX9IGGG,5.0,3.0,2.0,1.0,541623,2.0,1.080934474
689,LHEM471836654DLZO69H,5.0,2.0,2.0,1.0,541697,1.0,0.927120158
690,BSXR471889540OGIBRVH,4.0,1.0,2.0,1.0,541855,2.0,0.90952676
691,9522471918253KN6VKZR,5.0,1.0,2.0,1.0,542023,2.0,1.098253562
692,6BRO471925817BE9FFTF,4.0,6.0,2.0,1.0,542090,1.0,0.86179862
693,PS6X471956269X6TYDTT,4.0,5.0,2.0,1.0,542261,2.0,1.1659613009999998
694,4UE6471950141DR1K1D2,5.0,1.0,2.0,1.0,542233,2.0,1.098253562
695,WBEY471944225J9MHQKM,5.0,4.0,2.0,1.0,542196,2.0,0.952788421
696,AGMH471970098PVXKKQI,6.0,4.0,2.0,1.0,542326,2.0,0.913507595
697,ES85471996368NTBGYPM,5.0,5.0,2.0,1.0,542439,2.0,1.40789827
698,UHH3471996985NJKRTIT,6.0,6.0,2.0,1.0,542452,1.0,0.997719879
699,RAU9471905938UIQ64TC,5.0,2.0,2.0,1.0,541952,2.0,0.960776088
700,6SZ6472028463A2647UT,3.0,3.0,2.0,0.0,542582,2.0,0.972942089
701,KFR7472049545SEIKLPU,4.0,3.0,2.0,1.0,542683,1.0,0.863825592
702,C8TZ472059172HJ81LQY,2.0,4.0,2.0,1.0,542738,2.0,1.174305057
703,Q5IO472068871TWAF4YJ,4.0,4.0,2.0,1.0,542799,1.0,0.761418052
704,9Q1J472082374EOLBEON,3.0,4.0,2.0,1.0,542851,2.0,0.8006625390000001
705,WM6P472066681YHKSWQ8,5.0,3.0,2.0,1.0,542809,1.0,1.043069403
706,DUU9472088390PCP79N0,3.0,4.0,2.0,1.0,542885,2.0,0.8006625390000001
707,8567472140242HTADM5V,3.0,1.0,2.0,0.0,543117,2.0,0.988530887
708,QXDM472166221Q8GBSJZ,5.0,4.0,2.0,1.0,543247,1.0,0.919412298
709,VSAW472170553PBJR82Q,4.0,2.0,2.0,1.0,543258,2.0,0.795673779
710,SYPU472176374C164QTE,4.0,3.0,2.0,1.0,543300,1.0,0.863825592
711,157P472190920E005RPL,3.0,2.0,2.0,1.0,543398,2.0,0.807374864
712,9A7I472195200FNPHPDN,4.0,3.0,2.0,1.0,543423,1.0,0.863825592
713,3426472153004BPPWFZH,3.0,4.0,1.0,1.0,543421,2.0,0.757026854
714,8CKZ472507761MSQWEX7,3.0,3.0,2.0,1.0,543651,2.0,0.908348298
715,EZXN472528371W30OQFQ,3.0,5.0,2.0,1.0,543761,1.0,1.141663593
716,3Q17472520027NE49W14,3.0,1.0,2.0,1.0,543717,2.0,0.922902153
717,9Q70472527953MVT14ED,1.0,4.0,2.0,1.0,543768,2.0,1.00293518
718,3K2A472519631KIPXA8K,6.0,2.0,2.0,1.0,543725,2.0,0.921165952
719,VDQS472552032MNPPZBI,4.0,2.0,2.0,0.0,543859,2.0,0.8522551429999999
720,BK09472566456DEVCAIJ,2.0,3.0,1.0,1.0,543930,1.0,1.215512537
721,6BXR472564015V7JPDLO,6.0,4.0,2.0,1.0,543919,1.0,0.881507477
722,NCOT472592697TWXI3IN,2.0,4.0,2.0,1.0,544061,1.0,1.133169219
723,QFVM472632755D6UBTJ7,3.0,4.0,2.0,1.0,544200,2.0,0.8006625390000001
724,N9BR472631432EE08T56,3.0,7.0,1.0,1.0,544199,1.0,0.826813861
725,69GL472660837YB0BLEQ,5.0,4.0,2.0,1.0,544303,1.0,0.919412298
726,KM2U472666438XNYXBCG,1.0,3.0,2.0,1.0,544328,2.0,1.137825762
727,T6HF472684858B93UMIT,2.0,1.0,2.0,0.0,544408,2.0,1.449845301
728,AFMW472688160LTYX1NJ,2.0,3.0,1.0,1.0,544416,1.0,1.215512537
729,IO9B472678090JM2JBVP,4.0,3.0,2.0,1.0,544371,2.0,0.89518383
730,L8R0472682375S77SW5G,5.0,6.0,2.0,1.0,544392,2.0,1.078398055
731,2DI1472694617FMT920E,4.0,2.0,2.0,1.0,544439,1.0,0.767801373
732,CEWV472670922RM5DTVT,1.0,2.0,2.0,1.0,544336,2.0,1.011343251
733,4R9O472711767KTONMJ3,2.0,3.0,1.0,1.0,544514,1.0,1.215512537
734,H2JD472710784AENBO0W,3.0,2.0,2.0,1.0,544510,2.0,0.807374864
735,CQDX472743293FHRYEHI,4.0,3.0,2.0,1.0,544652,1.0,0.863825592
736,1ZYP472724714P81XGCM,5.0,6.0,2.0,1.0,544578,1.0,1.040621834
737,OSMR472750908O6KBCIA,1.0,1.0,2.0,1.0,544699,2.0,1.156056381
738,XA5F472767567GXHRB12,2.0,3.0,2.0,1.0,544732,1.0,1.285575734
739,HC67472772027NXARIDW,3.0,3.0,2.0,1.0,544745,2.0,0.908348298
740,1JLH472798690VBNFU9C,4.0,1.0,2.0,1.0,544823,2.0,0.90952676
741,UJAX472829764GYGOXP6,5.0,4.0,2.0,1.0,544931,2.0,0.952788421
742,3V8F472824334O8MS8GP,3.0,4.0,1.0,1.0,544912,2.0,0.757026854
743,SY1Q472859138DSWCVAH,1.0,4.0,2.0,0.0,545040,2.0,1.074255164
744,22CY472872378MHAY6RN,4.0,1.0,2.0,1.0,545105,2.0,0.90952676
745,59G1472885845FKW8GRL,5.0,1.0,2.0,1.0,545165,2.0,1.098253562
746,LEJX472907473BW56DQ1,3.0,2.0,2.0,1.0,545241,1.0,0.77909257
747,SMNI472908613V22IR2D,4.0,2.0,2.0,1.0,545249,2.0,0.795673779
748,X9SG472944000ODKPXBB,5.0,2.0,2.0,1.0,545391,2.0,0.960776088
749,NW40472932825BGANPIS,2.0,1.0,2.0,1.0,545358,2.0,1.353589825
750,6ZDS472826633HQCH561,4.0,3.0,2.0,1.0,544979,2.0,0.89518383
751,SHZT472960068KD49TTW,3.0,4.0,2.0,0.0,545459,1.0,0.827557029
752,80B9472973339ALFGI6D,3.0,3.0,2.0,1.0,545518,2.0,0.908348298
753,NTHP472976400M2JL3QG,4.0,5.0,2.0,1.0,545526,1.0,1.125117744
754,77GW472994080WPR939J,3.0,3.0,2.0,1.0,545586,2.0,0.908348298
755,EANN473004262YNL4RZK,5.0,5.0,2.0,1.0,545644,2.0,1.40789827
756,YOD8473000522R847JIJ,3.0,3.0,2.0,1.0,545615,2.0,0.908348298
757,N3EB473053918T7ON18N,6.0,5.0,2.0,1.0,545832,1.0,1.3025692
758,LJNQ473052261HUFAC9D,6.0,1.0,2.0,1.0,545831,2.0,1.052975611
759,NLVT473101749RNWSRAI,2.0,6.0,2.0,1.0,546007,2.0,1.329118051
760,TYQP473123518M4MTUFP,2.0,5.0,2.0,0.0,546104,2.0,1.858618776
761,UBVG473115398ZJK4UHQ,6.0,4.0,2.0,1.0,546072,1.0,0.881507477
762,25UJ473141794T3SX08P,4.0,1.0,2.0,1.0,546171,2.0,0.90952676
763,ECV5472997275L6ODSF9,5.0,1.0,2.0,1.0,545602,2.0,1.098253562
764,RUPV473158158ILE7GZT,4.0,3.0,2.0,1.0,546234,2.0,0.89518383
765,C7WU473160176BQ1LC23,1.0,2.0,1.0,1.0,546262,1.0,0.922729052
766,OM65473162962IW8RVN3,4.0,3.0,2.0,1.0,546278,2.0,0.89518383
767,DYYE473195798JT41JXJ,4.0,1.0,2.0,0.0,546378,2.0,0.974204352
768,Q5DW473198724M6K8BEI,4.0,1.0,2.0,1.0,546396,2.0,0.90952676
769,UL4R473202213S3OMJPQ,4.0,3.0,2.0,1.0,546433,2.0,0.89518383
770,SZ29473210458TZEHUDO,2.0,2.0,2.0,1.0,546461,2.0,1.184149801
771,6B99473224954VFCSXCO,4.0,6.0,2.0,1.0,546531,1.0,0.86179862
772,AYKJ473242590AYL2GN9,1.0,1.0,2.0,1.0,546622,1.0,1.115559793
773,QJEV473255959Y3CNZFU,4.0,6.0,2.0,1.0,546689,1.0,0.86179862
774,XQSD473254028SSBBT72,1.0,1.0,2.0,0.0,546716,1.0,1.194888655
775,LUQ0473266223KN81TBW,2.0,4.0,1.0,1.0,546745,2.0,1.110306053
776,IS91473278077G8HMXJO,3.0,4.0,2.0,1.0,546805,2.0,0.8006625390000001
777,YVQG473304152A4P23UD,4.0,2.0,2.0,1.0,546961,1.0,0.767801373
778,IBVP473303245FC6F169,5.0,2.0,2.0,1.0,546953,2.0,0.960776088
779,62O1473305135S8FJUGP,6.0,5.0,2.0,1.0,546972,2.0,1.349854526
780,XEU4473317687C0XGO7G,4.0,5.0,2.0,1.0,547071,1.0,1.125117744
781,ZAEY473321344P3DBC2R,5.0,2.0,2.0,1.0,547103,1.0,0.927120158
782,UIDI473333276N7J4B1T,3.0,3.0,2.0,1.0,547212,2.0,0.908348298
783,BDHJ473343500V9SCOZQ,4.0,3.0,2.0,1.0,547309,1.0,0.863825592
784,AHVA473344096C4SB30Q,5.0,4.0,2.0,1.0,547313,2.0,0.952788421
785,RQ04473356467MUP94L7,5.0,7.0,2.0,1.0,547408,2.0,1.078398055
786,2AI9473361501XPAS48R,2.0,2.0,2.0,1.0,547451,2.0,1.184149801
787,1BHJ471442662IZPI2S0,6.0,4.0,2.0,1.0,547564,1.0,0.881507477
788,41MN473401933G8F0L7I,3.0,3.0,2.0,1.0,547707,1.0,0.87652891
789,8DMJ473428926VFLXMOA,4.0,4.0,2.0,1.0,547855,2.0,0.789058734
790,EGH1473437707FE2YWKE,3.0,4.0,2.0,1.0,547900,2.0,0.8006625390000001
791,CDDO473456357OGT7RPI,4.0,3.0,2.0,1.0,548027,2.0,0.89518383
792,A4HI473474418RSFGQ7R,6.0,5.0,2.0,1.0,548121,1.0,1.3025692
793,69EW473485819BFA2TY0,4.0,4.0,2.0,0.0,548178,2.0,0.8451696940000001
794,RLLW471187176H1WSH2Y,1.0,2.0,2.0,1.0,548163,2.0,1.011343251
795,SY2Y473489516IKHDUI3,3.0,4.0,2.0,1.0,548205,1.0,0.772615377
796,8I0I473487405WL0BBO8,2.0,2.0,2.0,1.0,548188,2.0,1.184149801
797,ZKB6473494031VREDOGW,5.0,3.0,2.0,1.0,548230,2.0,1.080934474
798,8E6Z473495457WS7CGZ7,2.0,4.0,2.0,1.0,548235,2.0,1.174305057
799,3PS1473522423BL46ARL,2.0,2.0,1.0,0.0,548389,1.0,1.157222435
800,EIAN473508649BGDMD6Z,2.0,2.0,2.0,0.0,548308,2.0,1.2683561840000002
801,4QOF473564507CL38HDH,5.0,5.0,2.0,1.0,548622,1.0,1.358579676
802,G1DN473563553CF27LKX,3.0,1.0,2.0,1.0,548613,2.0,0.922902153
803,HL3A473569027XABJIZE,3.0,6.0,2.0,0.0,548659,1.0,0.936656943
804,F4NM473570616RK7JYNS,3.0,3.0,1.0,0.0,548672,1.0,0.887692611
805,DSRW473579366RC80KLY,5.0,3.0,2.0,1.0,548759,1.0,1.043069403
806,WUL5473605479X767F8M,1.0,2.0,1.0,1.0,549007,1.0,0.922729052
807,AT9F473609808CXLRF5L,3.0,3.0,2.0,1.0,549040,1.0,0.87652891
808,RAZF473618233SC0D406,2.0,2.0,2.0,1.0,549117,1.0,1.142669102
809,XPXK473621389U0THDHT,5.0,1.0,2.0,1.0,549154,1.0,1.059781804
810,ZUAV473626399E88IF07,1.0,3.0,2.0,0.0,549224,1.0,1.176045664
811,3W2X473627994JZXF5J8,4.0,2.0,2.0,1.0,549240,1.0,0.767801373
812,SEFH473632348JAQYEF9,2.0,2.0,2.0,1.0,549278,1.0,1.142669102
813,0WV1473632664CUDGH36,3.0,6.0,2.0,1.0,549292,1.0,0.874472129
814,130A473631711N9LNXW6,3.0,4.0,2.0,1.0,549282,1.0,0.772615377
815,YX7R473637619GYLXRE2,4.0,6.0,1.0,1.0,549367,1.0,0.814831051
816,S3LH473632866IGULZSC,2.0,3.0,2.0,1.0,549314,1.0,1.285575734
817,TQF0473641938IZTSYTB,2.0,4.0,2.0,1.0,549428,1.0,1.133169219
818,I667473644048PSXK943,3.0,6.0,2.0,0.0,549468,1.0,0.936656943
819,D26K473645208CXECXUG,1.0,4.0,2.0,1.0,549497,1.0,0.967802419
820,G1ZC473643762AZPHGKV,3.0,2.0,2.0,1.0,549467,1.0,0.77909257
821,ONJN473653748KZMDS16,3.0,3.0,2.0,1.0,549716,1.0,0.87652891
822,8394473661354Z8Y0QKX,1.0,3.0,1.0,0.0,549858,1.0,1.111951797
823,78BZ473664780CAJIGDF,2.0,5.0,2.0,1.0,549942,1.0,1.6744399369999998
824,QTCN473668483VHR9LIX,3.0,1.0,2.0,1.0,550012,1.0,0.8905729440000001
825,H9S6473670135ZGJUOFY,3.0,3.0,2.0,1.0,550048,1.0,0.87652891
826,SPQE473674698NJIQWJR,4.0,3.0,2.0,1.0,550141,1.0,0.863825592
827,9GWS473675629IBUMSI9,2.0,4.0,2.0,1.0,550151,1.0,1.133169219
828,GTGB473669865T68I17X,3.0,4.0,2.0,1.0,550037,1.0,0.772615377
829,2CAX473672000TO86M5G,4.0,4.0,2.0,1.0,550073,1.0,0.761418052
830,92G1473685685XEBDSLM,2.0,4.0,2.0,0.0,550328,1.0,1.213750309
831,WM8A473685830AEY6TJ5,4.0,7.0,2.0,0.0,550373,1.0,0.923082205
832,WUBB473701622KN37Y9N,3.0,3.0,2.0,1.0,550590,1.0,0.87652891
833,S1AO473707020YQJ3EDS,2.0,3.0,1.0,1.0,550687,1.0,1.215512537
834,KXKJ473710456RU4DGIW,3.0,5.0,2.0,1.0,550735,2.0,1.18310779
835,LUHY473711465JZH3VO1,4.0,3.0,2.0,1.0,550745,1.0,0.863825592
836,7SE1473711442TBHXX6W,3.0,4.0,2.0,0.0,550756,1.0,0.827557029
837,A78X473707310V5GGZUO,1.0,3.0,2.0,1.0,550683,1.0,1.097967792
838,AYTZ473668960U6R596Y,3.0,4.0,2.0,1.0,550586,1.0,0.772615377
839,11RD473716760ZTOKL6Y,2.0,5.0,2.0,1.0,550830,1.0,1.6744399369999998
840,1ZEL473708531LTVJPWH,5.0,3.0,2.0,1.0,550725,1.0,1.043069403
841,GWR5473721859HKW0QOG,5.0,3.0,2.0,1.0,550905,2.0,1.080934474
842,XXSL473730104GLOI2WF,2.0,2.0,2.0,0.0,551041,1.0,1.22392574
843,E9XD473728522HNWAVYK,6.0,2.0,2.0,1.0,551017,1.0,0.888897563
844,8LER473727754EYBBEFH,4.0,,,,551135,1.0,1.0
845,NNW0473734522XM6H1GJ,2.0,4.0,2.0,0.0,551143,1.0,1.213750309
846,CRC0473745537NAH06J9,3.0,2.0,2.0,1.0,551307,1.0,0.77909257
847,UW6E473766227H8TWBFX,3.0,3.0,2.0,1.0,551665,1.0,0.87652891
848,M0HE473768067O56DE2N,1.0,6.0,2.0,1.0,551716,1.0,1.095391404
849,RUDB473773138W5BHYRK,2.0,1.0,2.0,0.0,551800,1.0,1.399057304
850,K7TZ473751030RWIXTF0,3.0,6.0,2.0,1.0,551756,1.0,0.874472129
851,WBNC473780667KX7SYEU,3.0,3.0,2.0,1.0,551913,2.0,0.908348298
852,VN2O473782619RU41NGF,3.0,4.0,2.0,1.0,551943,1.0,0.772615377
853,QKLB473784055LPVEOWY,2.0,3.0,2.0,1.0,551976,1.0,1.285575734
854,X25L473792105JP7XV6I,1.0,2.0,1.0,1.0,552109,1.0,0.922729052
855,JD4E473792601RZUY3CF,2.0,5.0,2.0,1.0,552117,1.0,1.6744399369999998
856,WM46473794259Z60J15T,2.0,2.0,1.0,0.0,552150,1.0,1.157222435
857,UM0R473794087F1MYT6J,3.0,3.0,2.0,0.0,552207,1.0,0.938859984
858,NWYD473795169DEO9P3L,3.0,2.0,1.0,1.0,552165,1.0,0.736632437
859,26EE473802558HRDYWIP,2.0,1.0,2.0,0.0,552279,1.0,1.399057304
860,5PYB473803546TOZ34MJ,2.0,4.0,1.0,0.0,552300,1.0,1.1476015590000002
861,DC51473809380CPRONCC,2.0,1.0,2.0,1.0,552394,1.0,1.306173652
862,ZV67473812332ULDKB3T,3.0,3.0,1.0,0.0,552433,1.0,0.887692611
863,LEOH473816313SHJX2BI,3.0,6.0,2.0,1.0,552514,1.0,0.874472129
864,6RFM473826329W1WLXPF,2.0,5.0,1.0,0.0,552649,1.0,1.6957660419999998
865,5A9M473826509CSDXXNO,3.0,2.0,1.0,1.0,552655,1.0,0.736632437
866,QWHK473839218CWZ48J9,4.0,5.0,2.0,1.0,552865,1.0,1.125117744
867,GB8R473832421W5BY6RF,4.0,2.0,2.0,0.0,552758,1.0,0.822400695
868,WJXC473841730CWP4IWJ,3.0,2.0,2.0,1.0,552895,1.0,0.77909257
869,60A9473841766HZG9S82,2.0,3.0,2.0,1.0,552911,1.0,1.285575734
870,BF2W473841846VA2GXRR,2.0,4.0,2.0,1.0,552903,1.0,1.133169219
871,SZJB473849350ZJK85YC,2.0,1.0,2.0,0.0,553024,2.0,1.449845301
872,SWTM473851973RQ8VDCK,3.0,6.0,2.0,1.0,553080,1.0,0.874472129
873,JY4W473858707SMFTMBH,2.0,3.0,2.0,1.0,553217,1.0,1.285575734
874,XFFL473857446C32MACW,3.0,5.0,2.0,1.0,553196,1.0,1.141663593
875,3AJT471822723DHEI6ND,5.0,1.0,2.0,1.0,553637,2.0,1.098253562
876,FUIQ473881567ILE63K4,6.0,7.0,2.0,1.0,553570,2.0,1.033938691
877,UGPE473891916DOINOJA,4.0,2.0,2.0,1.0,553660,1.0,0.767801373
878,N19M473892901KLQRPEP,6.0,3.0,2.0,1.0,553673,1.0,1.000066541
879,YZD7473896076LDGRZ92,2.0,2.0,2.0,0.0,553709,1.0,1.22392574
880,EIJT473902151KQWJ1Q6,2.0,2.0,2.0,1.0,553741,1.0,1.142669102
881,3DJV473915692HB0LWUL,3.0,4.0,2.0,1.0,553871,1.0,0.772615377
882,A8ZV473923112EQ8JFH4,4.0,3.0,2.0,1.0,553905,1.0,0.863825592
883,UAN2473902625QNG4E47,5.0,4.0,2.0,1.0,553977,1.0,0.919412298
884,FRMJ473964110GYV3SX3,4.0,3.0,2.0,1.0,554144,1.0,0.863825592
885,U28I473964818H3NHMJ8,2.0,2.0,2.0,1.0,554133,1.0,1.142669102
886,XBOC473979553ULN8IS0,6.0,1.0,2.0,1.0,554212,2.0,1.052975611
887,79SF473995489WKUUHQT,3.0,4.0,2.0,1.0,554305,1.0,0.772615377
888,8UEP474006839VUTN0KB,3.0,2.0,2.0,0.0,554386,2.0,0.864788307
889,591B474029976LD90710,6.0,2.0,2.0,1.0,554601,2.0,0.921165952
890,ZCUP474029961B3TZW37,5.0,2.0,2.0,1.0,554609,1.0,0.927120158
891,26GY473993047WZSBUX7,3.0,1.0,2.0,1.0,554286,2.0,0.922902153
892,OVBV474023227UHKD8XE,6.0,2.0,2.0,1.0,554539,2.0,0.921165952
893,5NPS474102217PULWYR2,5.0,4.0,2.0,1.0,555032,2.0,0.952788421
894,KX39474300743C37YCBE,2.0,3.0,2.0,1.0,555769,1.0,1.285575734
895,MY70474313564BAJ248F,5.0,2.0,2.0,1.0,555816,1.0,0.927120158
896,O4KB474357582SY4HYLH,6.0,2.0,2.0,1.0,555944,2.0,0.921165952
897,4WD0471012969HVMG3HA,4.0,1.0,2.0,0.0,536423,2.0,1.281683985
898,AQ28471015351XQJ51UE,5.0,2.0,2.0,1.0,536431,2.0,0.833087969
899,C9VK471019076PTYYJXW,1.0,2.0,2.0,0.0,536465,1.0,0.966878417
900,V3RM471039342DAID0UE,3.0,1.0,2.0,1.0,536646,1.0,1.4269511380000002
901,G0UU471039546IGN0K28,5.0,2.0,2.0,1.0,536658,2.0,0.833087969
902,S9IL471059439ICVDSXP,6.0,2.0,2.0,1.0,536796,2.0,0.863096002
903,B86J471070200TBLOQAC,1.0,7.0,1.0,1.0,536892,2.0,0.770125915
